city,deliveryTime,foodType,price,restaurantName
chalisgaon,32 MINS,"Fast Food, North Indian, Chinese, Biryani, Snacks",₹99 FOR TWO,Mahavir Pav Bhaji & Chinese 
chalisgaon,27 MINS,Chinese,₹149 FOR TWO,Babu Ji Rice Bowl 
chalisgaon,28 MINS,North Indian,₹200 FOR TWO,Hotel Aditya
chalisgaon,25 MINS,"North Indian, Chinese",₹150 FOR TWO,Hotel Chulamrut
chalisgaon,27 MINS,Chinese,₹300 FOR TWO,Radhey Chinese
chalisgaon,27 MINS,"Indian, Italian, North Indian, South Indian",₹299 FOR TWO,HI 5 Food Park
chalisgaon,35 MINS,North Indian,₹200 FOR TWO,hotel bridge corner
chalisgaon,38 MINS,"Biryani, Maharashtrian, North Indian",₹300 FOR TWO,Reliable Khandesi Katta
chalisgaon,40 MINS,"South Indian, North Indian, Chinese, Biryani",₹149 FOR TWO,Reliable Pahunchar
chalisgaon,41 MINS,Bakery,₹300 FOR TWO,Bakers Point
chalisgaon,-- MINS,Snacks,₹129 FOR TWO,Jodhpur Snacks & Sweet's
chalisgaon,-- MINS,North Indian,₹100 FOR TWO,datta prasad nasta center
chhatarpur,35 MINS,"North Indian, Snacks, Beverages, Sweets",₹200 FOR TWO,Hotel Jatashankar
chhatarpur,39 MINS,"Indian, Chinese",₹200 FOR TWO,PUBG FOOD POINT
chhatarpur,42 MINS,"Fast Food, North Indian, Chinese, Desserts, Beverages",₹250 FOR TWO,La Bella Italia Restaurant
chhatarpur,43 MINS,"North Indian, South Indian",₹200 FOR TWO,La Bella Italia Restaurant
chhatarpur,-- MINS,Pizzas,₹150 FOR TWO,Standard kitchens
chandrapur,26 MINS,"Desserts, North Indian, Beverages, Fast Food",₹400 FOR TWO,Rasraj
chhatarpur,-- MINS,"South Indian, Chinese, Beverages",₹200 FOR TWO,M/S STAR FAMILY RESTAURANT
chhatarpur,-- MINS,"Italian, Fast Food, North Indian, Beverages, Desserts",₹200 FOR TWO,Bistro Latte cafe
chhatarpur,-- MINS,"Bakery, Desserts",₹100 FOR TWO,Agrawal Provision and Bakery Shop
chhatarpur,-- MINS,"North Indian, Snacks, Sweets",₹200 FOR TWO,Neelkamal Restaurant
chhatarpur,-- MINS,"Bakery, Pizzas",₹150 FOR TWO,Agrasen Provision and bakery
chhatarpur,-- MINS,North Indian,₹250 FOR TWO,Atithi Restaurant - hotel regency chhatarpur
chandrapur,33 MINS,Chinese,₹200 FOR TWO,Lazeez Chinese point
chandrapur,25 MINS,Desserts,₹350 FOR TWO,Rio Cakes
chandrapur,25 MINS,Biryani,₹300 FOR TWO,Sukoon Biryani
chandrapur,25 MINS,Chinese,₹150 FOR TWO,Balu Chinese
chandrapur,25 MINS,Chinese,₹100 FOR TWO,chaina Hut
chandrapur,25 MINS,"Desserts, Fast Food, Asian, Beverages, Barbecue, Cafe",₹100 FOR TWO,Cluckees restaurant
chandrapur,28 MINS,"North Indian, Mughlai, Chinese, Beverages",₹500 FOR TWO,Hotel Siddharth Premire
chhatarpur,-- MINS,"North Indian, Chinese, South Indian, Biryani",₹150 FOR TWO,Restaurant Kanha
chandrapur,25 MINS,"Sweets, North Indian, Fast Food",₹300 FOR TWO,RASRAJ SWEETS & CAKES
chandrapur,25 MINS,"North Indian, Chinese, Fast Food, Beverages",₹500 FOR TWO,Hotel Siddharth
chandrapur,25 MINS,Juices,₹100 FOR TWO,Juice Factory
chandrapur,25 MINS,Chinese,₹100 FOR TWO,Sajan chinese
chandrapur,25 MINS,Desserts,₹200 FOR TWO,Bake My Day
chandrapur,25 MINS,"Snacks, Sweets",₹100 FOR TWO,Trimurti Restaurant
chandrapur,25 MINS,Biryani,₹200 FOR TWO,HOTEL MH 34 Biryani Center
chandrapur,36 MINS,"Biryani, Chinese, Kebabs, Pizzas",₹149 FOR TWO,Barbeque Restaurant
changanasherry,25 MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,La Mystica
changanasherry,25 MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Italian Pizza Hut Family Resturant
changanasherry,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Amul Icecream Parlour
changanasherry,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Apsara Resturant
changanasherry,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Mac N Cheese
changanasherry,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Sansa Grilled and Roasted
changanasherry,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Cafe Malhar
changanasherry,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Kitchen Fresh
changanasherry,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Mister Bakers
changanasherry,-- MINS,"Indian, Biryani",₹280 FOR TWO,RUCHI HOMEMADE
changanasherry,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,K L Food Palace
changanasherry,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Cafe Enroute
chilakaluripet,-- MINS,Biryani,₹250 FOR TWO,Basha's relax pulka and biryani point
chilakaluripet,-- MINS,Fast Food,₹200 FOR TWO,Sri manikanta fast foods and ice creams
chilakaluripet,-- MINS,Bakery,₹200 FOR TWO,Vamsi bakery and ice cream parlour
chilakaluripet,-- MINS,Biryani,₹250 FOR TWO,Khadeer biryani house
chilakaluripet,-- MINS,"Bakery, Desserts",₹150 FOR TWO,Ratna swagruha foods
chilakaluripet,-- MINS,"South Indian, Biryani",₹250 FOR TWO,Amrutha family Dhaba
chhapra,26 MINS,"North Indian, Indian",₹350 FOR TWO,Rajnandani Cake Ghar
chilakaluripet,-- MINS,South Indian,₹250 FOR TWO,Godavari family dhaba
chilakaluripet,-- MINS,South Indian,₹200 FOR TWO,Samrat Hotel
chilakaluripet,-- MINS,"Fast Food, Biryani",₹200 FOR TWO,Sree AnanthA Family Restaurant
chilakaluripet,-- MINS,Biryani,₹300 FOR TWO,Suraksha's Biryani House
chilakaluripet,-- MINS,"Indian, Biryani",₹150 FOR TWO,K.G.F Dhaba
chhapra,25 MINS,"North Indian, Indian, South Indian, Chinese, Fast Food",₹250 FOR TWO,Mirchi Restaurant
chhapra,25 MINS,Indian,₹250 FOR TWO,Kolkata Biryani House
chhapra,30 MINS,"Continental, Pizzas, Pastas",₹200 FOR TWO,One Bite 
chhapra,26 MINS,"North Indian, Indian, South Indian, Chinese",₹250 FOR TWO,Hotel Rajdarbar
chhapra,42 MINS,Pizzas,₹300 FOR TWO,Laziz Pizza
chhapra,34 MINS,"Desserts, Snacks, Pastas",₹300 FOR TWO,Gauri Cake & Ice Parlor
chilakaluripet,-- MINS,South Indian,₹250 FOR TWO,Eagle biryani Family restaurent
chilakaluripet,-- MINS,"South Indian, Biryani",₹250 FOR TWO,Navayuga Family Restaurant
chilakaluripet,-- MINS,"South Indian, Biryani",₹250 FOR TWO,Ruchi's family restaurant
chhapra,26 MINS,"North Indian, Indian",₹400 FOR TWO,Shringar Cake And Ice Parlor
chhapra,27 MINS,"Indian, North Indian, South Indian, Chinese",₹150 FOR TWO,Dee Jee Restaurant
chhapra,26 MINS,"North Indian, South Indian, Chinese",₹250 FOR TWO,Radhe Radhe Sweets
chhapra,26 MINS,"North Indian, South Indian",₹250 FOR TWO,Aahar Restaurant
chhapra,29 MINS,"Ice Cream, Chaat, Snacks",₹200 FOR TWO,Kumar Ice Parlour Sweets
chhapra,28 MINS,North Indian,₹150 FOR TWO,New Hotel Mayank
chhapra,23 MINS,"North Indian, Indian",₹400 FOR TWO,Singar Cake House
chhapra,37 MINS,"Desserts, Bakery",₹250 FOR TWO,SWEETIE PIES
chhapra,31 MINS,Indian,₹150 FOR TWO,Food Hub
cherthala,22 MINS,South Indian,₹200 FOR TWO,Shenoy's hotel
cherthala,32 MINS,"Bakery, Beverages",₹200 FOR TWO,Le Bon Cakes and Delicacies
cherthala,33 MINS,"Asian, Continental, Beverages",₹200 FOR TWO,Cafe Green Grass
cherthala,25 MINS,South Indian,₹200 FOR TWO,WOOD LANDS RESTAURENT
cherthala,30 MINS,"South Indian, Kerala",₹250 FOR TWO,Al-Rad Kuzhimandi
cherthala,23 MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Hotel wayside inn
cherthala,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Hotel Aryas
cherthala,-- MINS,"Fast Food, Desserts, Beverages, Cafe",₹200 FOR TWO,Meriz Kutty Chef
cherthala,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Orange bakers
cherthala,-- MINS,Continental,₹200 FOR TWO,Kumbil bakes and cakes
cherthala,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Silver chimmney food court
cherthala,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Vinoos park
cherthala,-- MINS,"South Indian, Desserts, Beverages",₹200 FOR TWO,Open Restaurant
cherthala,-- MINS,South Indian,₹200 FOR TWO,KTH RESTAURANT
chikkaballapur,27 MINS,"Indian, North Indian",₹200 FOR TWO,Hotel Sri Ambha Bhavani
chikkaballapur,27 MINS,"North Indian, South Indian",₹250 FOR TWO,Shreyas Restaurant
chikkaballapur,29 MINS,Pizzas,₹350 FOR TWO,OYALO Pizza
chikkaballapur,29 MINS,Biryani,₹200 FOR TWO,GREEN CHILLI BIRYANI HOUSE
chikkaballapur,32 MINS,"South Indian, North Indian, Chinese",₹200 FOR TWO,Green Chilli Family Restaurant
chikkaballapur,34 MINS,South Indian,₹250 FOR TWO,RAMANNA MILITARY HOTEL
chikkaballapur,35 MINS,"Biryani, Indian",₹200 FOR TWO,AMBUR DUM BIRYANI
chikkaballapur,46 MINS,"Indian, North Indian, Chinese",₹250 FOR TWO,Hang On HighWay
chikkaballapur,46 MINS,Indian,₹250 FOR TWO,Pizza House (Hang On Highway)
chikkaballapur,46 MINS,"Beverages, Fast Food, Snacks",₹250 FOR TWO, FRIED KITCHEN BASKET (Hang On)
chikkaballapur,-- MINS,"Biryani, Tandoor",₹200 FOR TWO,Rolls & More
chikkaballapur,-- MINS,Indian,₹250 FOR TWO,SRI BALAJI GREEN LAND FAMILY RESTAURANT
chikkaballapur,-- MINS,Chinese,₹100 FOR TWO,S.K Chats
chikkaballapur,-- MINS,Pizzas,₹350 FOR TWO,Italian Woodfired Pizza Palace
chennai,21 MINS,"Indian, Chinese, Grill, Tandoor",₹200 FOR TWO,R.K.Biriyani
chennai,30 MINS,"North Indian, South Indian",₹450 FOR TWO,Sangeetha Veg Restaurant
chennai,51 MINS,"Biryani, North Indian, Chinese",₹300 FOR TWO,SS Hyderabad Briyani
chennai,27 MINS,"Cafe, Ice Cream",₹400 FOR TWO,Old Mercara
chennai,31 MINS,"North Indian, Chinese, Indian, Ice Cream, South Indian, Grill, Tandoor",₹250 FOR TWO,Moonlight Takeaway
chennai,41 MINS,"South Indian, Sweets, North Indian, Chinese, Snacks",₹200 FOR TWO,Nithya Amirtham
chennai,24 MINS,"South Indian, North Indian",₹300 FOR TWO,Mathsya - (Adyar)
chennai,34 MINS,"Biryani, Chettinad, Tandoor, Chinese",₹400 FOR TWO,Salem RR Biryani Unavagam
chennai,33 MINS,"Chinese, Thai, Asian, Pan-Asian",₹300 FOR TWO,The Story of a Chinese Chef
chennai,47 MINS,"North Indian, Chinese, South Indian",₹500 FOR TWO,Sangeetha
chennai,52 MINS,"Biryani, Chettinad, Chinese",₹300 FOR TWO,Salem RR Restaurant
chennai,33 MINS,Beverages,₹200 FOR TWO,BUBBLE TEA CAFE
chennai,27 MINS,"Chettinad, South Indian, Biryani, Chinese",₹600 FOR TWO,Anjappar
chennai,25 MINS,Chinese,₹300 FOR TWO,The Red Box 
chennai,51 MINS,American,₹350 FOR TWO,Burger King
chennai,24 MINS,"South Indian, North Indian, Sweets, Chinese",₹300 FOR TWO,A2B Veg
chikmagalur,45 MINS,"Arabian, Chinese, North Indian, South Indian",₹200 FOR TWO,Taam Arabia
chikmagalur,45 MINS,"North Indian, South Indian",₹150 FOR TWO,ARABIAN KNIGHTS
chikmagalur,45 MINS,"Desserts, Beverages, Ice Cream",₹150 FOR TWO,indian ice cream industries
chikmagalur,45 MINS,Pizzas,₹300 FOR TWO,OYALO Pizza
chikmagalur,45 MINS,Cafe,₹250 FOR TWO,world of coffee
chikmagalur,45 MINS,"Indian, Chinese, Tandoor, Fast Food, Biryani",₹400 FOR TWO,Aadrika
chikmagalur,45 MINS,"South Indian, North Indian",₹200 FOR TWO,Naati Mane donne biriyani
chikmagalur,45 MINS,"South Indian, North Indian",₹200 FOR TWO,Maharaja Restaurant
chikmagalur,45 MINS,"South Indian, North Indian",₹250 FOR TWO,Signal Cafe
chikmagalur,45 MINS,"South Indian, North Indian",₹250 FOR TWO,One Bite
chikmagalur,45 MINS,"Continental, Juices, Beverages",₹300 FOR TWO,Lassi N cafe
chikmagalur,45 MINS,"South Indian, North Indian, Chinese, Tandoor",₹250 FOR TWO,Town tables restaurant
chikmagalur,45 MINS,"South Indian, North Indian",₹250 FOR TWO,Classic ice cream
chikmagalur,49 MINS,"North Indian, Chinese, Biryani, Tandoor",₹200 FOR TWO,Chandan paradise
chikmagalur,50 MINS,"Beverages, Snacks, Desserts",₹300 FOR TWO,Cafe Coffee Day
chhindwara,53 MINS,Chinese,₹150 FOR TWO,R K Bombay VIP Chinese
chhindwara,39 MINS,"North Indian, Desserts, Tandoor, Chinese",₹300 FOR TWO,Silver Dew ( Hotel Silver Shine )
chhindwara,39 MINS,"Chinese, Fast Food, Pizzas, South Indian, Biryani",₹200 FOR TWO,Scoops Fast Food And Ice Cream
chhindwara,39 MINS,"South Indian, Chinese, North Indian",₹100 FOR TWO,Dev International
chhindwara,61 MINS,"Chinese, Fast Food",₹150 FOR TWO,Gupta Fast Food (Gupta Chines)
chhindwara,37 MINS,"Sweets, Bakery",₹250 FOR TWO,Jalsa Sweets And Bakers
chhindwara,30 MINS,Pizzas,₹350 FOR TWO,Domino's Pizza
chhindwara,45 MINS,"Beverages, Desserts",₹250 FOR TWO,Bharat Mewad Ice Cream
chhindwara,36 MINS,"Ice Cream, Juices",₹150 FOR TWO,Famous Lassi Juce Corner
chhindwara,36 MINS,"Mughlai, North Indian",₹250 FOR TWO,Punjabi Darbar
chhindwara,-- MINS,North Indian,₹150 FOR TWO,The Paratha House
chhindwara,-- MINS,"Chinese, Fast Food, Desserts, Beverages, Tandoor",₹400 FOR TWO,Accord International
chhindwara,-- MINS,"Chinese, Fast Food",₹150 FOR TWO,Guddu Chinese Centre
chitradurga,25 MINS,"North Indian, South Indian",₹200 FOR TWO,Sulthan Family Restaurant
chitradurga,25 MINS,South Indian,₹200 FOR TWO,Sri Annapoorneshwari Veg Hotel(G.B.T)
chitradurga,25 MINS,"North Indian, South Indian",₹200 FOR TWO,Samad Kabab Centre
chitradurga,25 MINS,"North Indian, South Indian",₹200 FOR TWO,Ravi Kamath Restaurant
chitradurga,25 MINS,"North Indian, South Indian",₹200 FOR TWO,Lassi Shop
chitradurga,25 MINS,Biryani,₹150 FOR TWO,Green Park Dum Biriyani Point
chitradurga,26 MINS,"Indian, Chinese, Biryani",₹220 FOR TWO,AL BAIK THE MANDI HOUSE
chitradurga,26 MINS,Indian,₹250 FOR TWO,Ruchi's
chitradurga,26 MINS,Fast Food,₹150 FOR TWO,Hotel Anadatha Egg Food
chitradurga,27 MINS,"Maharashtrian, North Indian, Fast Food, Street Food",₹100 FOR TWO,Goli vada Pav No-1
chitradurga,28 MINS,"North Indian, South Indian",₹200 FOR TWO,Lassi Cafe
chitradurga,29 MINS,"Pizzas, Italian",₹200 FOR TWO,JCR Pizza & Thatte Idly Corner
chitradurga,29 MINS,"North Indian, South Indian",₹250 FOR TWO,Green Park Restaurant
chitradurga,30 MINS,"North Indian, Chinese, South Indian",₹250 FOR TWO,Kote Kitchen
chitradurga,30 MINS,"Indian, North Indian",₹200 FOR TWO,Sri Sai daba
chitradurga,30 MINS,"North Indian, South Indian",₹200 FOR TWO,Five Star Chicken
chittoor,-- MINS,"Asian, Chinese",₹200 FOR TWO,R Restaurant
chittoor,-- MINS,"Biryani, South Indian, Tandoor, Chinese, Indian",₹300 FOR TWO,ANDHRA SPICE
chittoor,-- MINS,"Asian, Chinese",₹250 FOR TWO,Pappu's Khana Khazana
chittoor,-- MINS,Indian,₹199 FOR TWO,BAKERY HOUSE AND RESTUARANT
chittoor,-- MINS,Biryani,₹250 FOR TWO,Gopi Hotel
chittoor,-- MINS,Bakery,₹200 FOR TWO,Vakula Sweets
chittoor,-- MINS,"Biryani, South Indian",₹200 FOR TWO,Hotel King
chittoor,-- MINS,"Biryani, South Indian",₹200 FOR TWO,New King Hotel
chittoor,-- MINS,South Indian,₹250 FOR TWO,Devi's kitchen
chittoor,-- MINS,South Indian,₹100 FOR TWO,DLS Tiffins
chittoor,-- MINS,Chinese,₹250 FOR TWO,Love Bites Family Restaurant
chittoor,-- MINS,"European, Italian",₹200 FOR TWO,Sri Sai Juicy & Snacks
chittoor,-- MINS,Bakery,₹200 FOR TWO,Rusi Bakery
chittoor,-- MINS,"Asian, Chinese",₹200 FOR TWO,Durga Fast Foods
chittoor,-- MINS,"North Indian, Chinese",₹250 FOR TWO,Tasty North
dabra,26 MINS,"Beverages, Chinese, Italian",₹250 FOR TWO,ADHINATH FAST FOOD & ICE PARLOUR
dabra,27 MINS,"North Indian, Chinese, Snacks",₹250 FOR TWO,The Nd Grande
dabra,26 MINS,"North Indian, Chinese",₹200 FOR TWO,Hotel Shanti Palace
dabra,-- MINS,Fast Food,₹150 FOR TWO,Jaish Food Cafe
dabra,-- MINS,"Chinese, South Indian, North Indian",₹150 FOR TWO,Tirupati Balaji Fast Food and Dosa Corner
dabra,-- MINS,"Chinese, Italian, Fast Food, Beverages",₹150 FOR TWO,Shivansh Ice Cream Parlour and Food Zone
dabra,-- MINS,Desserts,₹400 FOR TWO,jodhpur misthan bhandar
dabra,-- MINS,"Fast Food, Chinese",₹150 FOR TWO,ND Fast Food
dabra,-- MINS,"North Indian, South Indian",₹200 FOR TWO,Shubham Provision ( Cake & Cake )
dabra,-- MINS,"Italian, North Indian, Chinese, Fast Food",₹250 FOR TWO,PDK PURE VEG  PARCEL COUNTER
cuddalore,28 MINS,"South Indian, North Indian",₹150 FOR TWO,Family Corner
cuddalore,25 MINS,"South Indian, North Indian",₹150 FOR TWO,Beach Grill
cuddalore,28 MINS,Arabian,₹170 FOR TWO,ZWARMA @ BAI VEETU KITCHEN
cuddalore,25 MINS,"South Indian, North Indian",₹250 FOR TWO,Saral Chettinad Mess
cuddalore,25 MINS,"South Indian, North Indian",₹300 FOR TWO,HOTEL ANANDHA BHAVAN (Manjakuppam Road)
cuddalore,26 MINS,"South Indian, North Indian",₹150 FOR TWO,Thalapakattu Briyani Center
cuddalore,25 MINS,"Biryani, Fast Food",₹200 FOR TWO,Bismillah Biriyani Paradise
cuddalore,30 MINS,Indian,₹200 FOR TWO,VIJAISURYA HOTELS
cuddalore,25 MINS,"Biryani, Burmese, Desserts",₹100 FOR TWO,MALDIVES COCO-HOUSE
cuddalore,25 MINS,"Chinese, South Indian",₹200 FOR TWO,Indira Canteen
cuddalore,25 MINS,South Indian,₹200 FOR TWO,SRI LAKSHMI BHAVAN (INDIAN COFFEE BAR)
cuddalore,25 MINS,"South Indian, North Indian",₹600 FOR TWO,Hotel Subha Grand
cuddalore,27 MINS,"Biryani, Fast Food, South Indian",₹200 FOR TWO,HOTEL GRK ANJAPPAR
cuddalore,40 MINS,"Fast Food, Beverages",₹150 FOR TWO,Fresh Bitez
cuddalore,31 MINS,South Indian,₹150 FOR TWO,HOTEL MASS
cuddalore,37 MINS,"Pizzas, Italian, Fast Food, Snacks",₹150 FOR TWO,SAI PIZZA CORNER
chittorgarh,30 MINS,Pizzas,₹400 FOR TWO,Domino's Pizza
chittorgarh,32 MINS,North Indian,₹150 FOR TWO,Pritam Pratha Palace
chittorgarh,34 MINS,North Indian,₹150 FOR TWO,Rituraj Vatika Restaurants
chittorgarh,39 MINS,"Jain, North Indian, Rajasthani",₹200 FOR TWO,Jain Food Court
chittorgarh,39 MINS,"Afghani, North Indian, Punjabi",₹200 FOR TWO,Aagha Nonveg & Veg Restaurant
cuttack,26 MINS,"Desserts, Ice Cream",₹300 FOR TWO,Kwality Walls
chittorgarh,44 MINS,"North Indian, Fast Food",₹200 FOR TWO,Nakoda Restaurant
chittorgarh,48 MINS,Cafe,₹200 FOR TWO,Cafe Nirvana
chittorgarh,55 MINS,"North Indian, Desserts, Fast Food",₹200 FOR TWO,Guru Nanak Bakery
chittorgarh,-- MINS,"North Indian, Fast Food",₹70 FOR TWO,Gujrat Nashta Centre
cuttack,32 MINS,"Chinese, North Indian, Continental, Fast Food",₹200 FOR TWO,Hotel Mahabir Galaxy
cuttack,37 MINS,"Biryani, Chinese, Fast Food",₹150 FOR TWO,Bawarchi Fast Food
cuttack,35 MINS,"Biryani, Kebabs, Fast Food, Desserts, Indian",₹200 FOR TWO,Biriyani Box
cuttack,27 MINS,"Chinese, North Indian, Fast Food, Biryani",₹200 FOR TWO,Hotel Asha
chittorgarh,-- MINS,"Indian, Snacks",₹200 FOR TWO,Pandit Ji Ke Alubade
chittorgarh,-- MINS,"North Indian, Desserts, Fast Food",₹100 FOR TWO,Doulat Restaurant and Juice Center
chittorgarh,-- MINS,North Indian,₹50 FOR TWO,Om Nashta Centre
chittorgarh,-- MINS,"Cafe, Fast Food",₹200 FOR TWO,Mr. Maggi
churu,31 MINS,"North Indian, Fast Food",₹200 FOR TWO,Hotel royal & bar
cuttack,26 MINS,"South Indian, North Indian, Desserts, Fast Food",₹150 FOR TWO,Shree Vineeths
cuttack,32 MINS,"Chinese, North Indian, Fast Food",₹300 FOR TWO,Mahabir Delight
churu,27 MINS,North Indian,₹200 FOR TWO,Hotel annapurna and restaurent
churu,35 MINS,"Desserts, Fast Food",₹200 FOR TWO,R K Cake house
churu,39 MINS,"North Indian, Fast Food, Beverages",₹200 FOR TWO,Hotel shakti palace
coimbatore,31 MINS,Indian,₹350 FOR TWO,HOTEL KANNAPPA
cuttack,35 MINS,"Biryani, Chinese, Fast Food",₹250 FOR TWO,Mughlai Restaurant
cuttack,32 MINS,"American, Fast Food, Snacks",₹450 FOR TWO,KFC
cuttack,38 MINS,"Biryani, Chinese, Fast Food",₹250 FOR TWO,BAWARCHI AC FAMILY RESTAURANT
cuttack,34 MINS,"Chinese, Fast Food, Mughlai",₹300 FOR TWO,Drool
cuttack,35 MINS,"Biryani, Chinese, Fast Food",₹250 FOR TWO,New Mughlai Restaurant
cuttack,35 MINS,"Chinese, Indian",₹150 FOR TWO,Rasoi
churu,35 MINS,"Fast Food, Beverages",₹200 FOR TWO,RJ-10 The food love of churu
churu,27 MINS,Fast Food,₹200 FOR TWO,Papa veg Pizza
churu,36 MINS,Bakery,₹200 FOR TWO,New panjwani Bakers
churu,-- MINS,"North Indian, Fast Food, Beverages",₹200 FOR TWO,Rathore lodge & restaurant
churu,-- MINS,"Fast Food, Beverages",₹100 FOR TWO,Delicious point (chitra)
coimbatore,20 MINS,South Indian,₹100 FOR TWO,Geetha Canteen
coimbatore,27 MINS,"North Indian, South Indian",₹200 FOR TWO,SS Hotel
coimbatore,33 MINS,"Continental, Italian, Chinese, Biryani, Mexican",₹280 FOR TWO,B2B Fried chicken
coimbatore,21 MINS,"Hyderabadi, Biryani",₹200 FOR TWO,Hyderabad Biriyani Hotel
coimbatore,25 MINS,"North Indian, Kerala",₹250 FOR TWO,Malabar Restaurant
coimbatore,22 MINS,"Ice Cream, Desserts",₹300 FOR TWO,Kwality Walls
cuttack,37 MINS,"Biryani, Chinese, Fast Food",₹200 FOR TWO,Tastry
cuttack,32 MINS,North Indian,₹200 FOR TWO,Hotel Bhagabati
cuttack,40 MINS,"Biryani, Chinese, Fast Food",₹250 FOR TWO,HOTEL JAI RADISON AND CONVENTION CENTER
churu,-- MINS,Fast Food,₹200 FOR TWO,Bollywood burgar wrap
churu,-- MINS,"Bakery, Fast Food",₹150 FOR TWO,Beyond Cafe
coimbatore,25 MINS,"North Indian, South Indian",₹300 FOR TWO,Sri Raja Biriyani Hotel
coimbatore,28 MINS,"South Indian, Chinese",₹200 FOR TWO,Burma Bhai
coimbatore,33 MINS,"North Indian, Thalis, Chaat, Desserts, Gujarati, South Indian",₹200 FOR TWO,Kaanchan Kitchen's
coimbatore,28 MINS,"Biryani, Combo, Chinese, Tandoor",₹200 FOR TWO,Chennai's Biriyani House
coimbatore,29 MINS,"South Indian, Indian, Chinese",₹400 FOR TWO,Dindigul Thalappakatti
coimbatore,32 MINS,"South Indian, Chettinad, Chinese",₹400 FOR TWO,Haribhavanam
coimbatore,23 MINS,"Biryani, Arabian, South Indian, Chinese",₹400 FOR TWO,Cock Ra Co
coimbatore,29 MINS,"Indian, South Indian, North Indian, Chinese, Desserts",₹200 FOR TWO,Sree Annapoorna
coimbatore,39 MINS,"Indian, Seafood, Chettinad",₹300 FOR TWO,SMS Hotels
dabhoi,30 MINS,"Fast Food, Snacks",₹150 FOR TWO,Shiv Kailash Pavbhaji Center
dahod,31 MINS,"Desserts, Beverages, Ice Cream",₹150 FOR TWO,Jay Bholenath Ice Cream
dabhoi,30 MINS,"Pizzas, Fast Food, Beverages",₹250 FOR TWO,The Craft Cafe
dabhoi,-- MINS,"North Indian, Chinese",₹300 FOR TWO,Sarita hotel
dabhoi,-- MINS,"Chinese, South Indian, North Indian, Fast Food, Punjabi",₹300 FOR TWO,Hotel Priya
dabhoi,-- MINS,"Chinese, Fast Food",₹150 FOR TWO,PUFFIZZA
dahod,26 MINS,Indian,₹200 FOR TWO,Kanha Restaurant
dahod,29 MINS,"Chinese, Fast Food, Italian",₹150 FOR TWO,RR Food Cafe
dahod,27 MINS,"Fast Food, Snacks, Pizzas, Grill, Biryani, Beverages",₹200 FOR TWO,Chatkazz
dahod,30 MINS,"Beverages, Juices",₹150 FOR TWO,Prakash Juice
dabhoi,-- MINS,"Pizzas, Fast Food, Beverages",₹200 FOR TWO,Mount Pizza Crust
dahod,26 MINS,"North Indian, Punjabi, Biryani",₹200 FOR TWO,Guru Krupa Bhojnalaya
dahod,35 MINS,Fast Food,₹200 FOR TWO,Pizza Da Dhaba Cafe
dahod,-- MINS,"North Indian, Punjabi, Biryani",₹200 FOR TWO,Prakash Bhojnalaya
dahod,-- MINS,"Desserts, Fast Food",₹300 FOR TWO,Mr Cake Shop and Bakery
damoh,27 MINS,"Beverages, Fast Food",₹200 FOR TWO,Burgerland
dahod,-- MINS,"Chinese, South Indian, North Indian, Fast Food, Pizzas, Beverages, Chaat",₹300 FOR TWO,R Honest Restaurant
dahod,-- MINS,"Chinese, Fast Food, Bakery",₹150 FOR TWO,Shandar Live Bakery
damoh,29 MINS,"Chinese, Fast Food, North Indian, South Indian",₹200 FOR TWO,Hotel Manglam
damoh,30 MINS,Fast Food,₹200 FOR TWO,Burger Bros
damoh,30 MINS,North Indian,₹200 FOR TWO,khana Pachana 
damoh,31 MINS,"Bakery, Desserts",₹300 FOR TWO,Jain Home Bakery
damoh,48 MINS,Desserts,₹350 FOR TWO,Shakti Bakery
damoh,-- MINS,Bakery,₹300 FOR TWO,Cake Crackers
damoh,-- MINS,Bakery,₹300 FOR TWO,ONE CAKE
damoh,-- MINS,"Chinese, Fast Food, South Indian, North Indian, Beverages, Desserts, Pizzas",₹200 FOR TWO,Shri Anand Family Veg Restaurant
damoh,-- MINS,North Indian,₹200 FOR TWO,Akbar Hotel (non-veg) Family Restaurant
damoh,-- MINS,"Pizzas, Beverages",₹300 FOR TWO,Prince Pizzeria
damoh,-- MINS,North Indian,₹250 FOR TWO,Sher-e-punjab (non-veg Restaurant)
