city,deliveryTime,foodType,price,restaurantName
sivasagar,22 MINS,"American, Fast Food",₹300 FOR TWO,Tandy's Fried Chicken
sirsa,30 MINS,"Biryani, Hyderabadi, Lucknowi, Kebabs, Desserts, Beverages",₹400 FOR TWO,Biryani Blues
sivakasi,-- MINS,"Chinese, South Indian",₹150 FOR TWO,Pothigai Hotel
sivakasi,-- MINS,"Fast Food, Pizzas, Snacks, Beverages",₹200 FOR TWO,CHICKEN N CHICKEN
sivakasi,-- MINS,"Biryani, Hyderabadi, South Indian",₹120 FOR TWO,A1 Biryani
sivakasi,-- MINS,"Bakery, Sweets, Chaat",₹100 FOR TWO,NRK Shanti bakery
sivakasi,-- MINS,"Snacks, Beverages",₹150 FOR TWO,Hot Chicken
sivakasi,-- MINS,"Snacks, Beverages",₹100 FOR TWO,90s kids Sandwiches
sivakasi,-- MINS,"Ice Cream, Beverages",₹100 FOR TWO,Dairy Day Corner
siwan,-- MINS,"Indian, Chinese",₹200 FOR TWO,Vikash Food & Restaurant
siwan,-- MINS,Mughlai,₹100 FOR TWO,Delhi Zaika Chicken Biryani
siwan,-- MINS,"North Indian, Chinese",₹200 FOR TWO,Man Pasand Family Restaurant
siwan,-- MINS,"Bakery, Indian",₹250 FOR TWO,The Cake
siwan,-- MINS,Indian,₹200 FOR TWO,Mumma s Kitchen
siwan,-- MINS,"Chinese, Indian",₹200 FOR TWO,Kvell Biriyani And Grills
sivasagar,22 MINS,"Chinese, North Indian, Continental, Mughlai",₹260 FOR TWO,D'Mystique
sivasagar,22 MINS,"Chinese, North Indian",₹250 FOR TWO,The White Shed
sivasagar,22 MINS,"Chinese, North Indian, Mexican",₹500 FOR TWO,The Brahmaputra Bar & Restaurant
sivasagar,22 MINS,"North Indian, Fast Food, Assamese",₹200 FOR TWO,Anjali Hotel
sivasagar,22 MINS,"Assamese, Chinese, North Indian, Barbecue",₹300 FOR TWO,Slice of Life
sivasagar,23 MINS,"Chinese, North Indian, South Indian",₹300 FOR TWO,Carnival Food Outlet
sirsa,51 MINS,"North Indian, Chinese, Fast Food",₹250 FOR TWO,Punjab Junction
sirsa,49 MINS,"Sweets, North Indian, Fast Food, South Indian, Chinese, Snacks, Desserts, Bakery",₹500 FOR TWO,Om Sweets & Snacks
sirsa,56 MINS,"Biryani, Mughlai, North Indian, Kebabs, Hyderabadi, Lucknowi, Andhra, South Indi...",₹400 FOR TWO,Biryani Queen
sirsa,68 MINS,North Indian,₹250 FOR TWO,Apni rasoi
siwan,-- MINS,"Indian, Continental, Biryani, South Indian",₹200 FOR TWO,Red Heaven Restaurant
siwan,-- MINS,Chinese,₹100 FOR TWO,Laxman Sweets & Restaurant
siwan,-- MINS,"North Indian, Chinese",₹200 FOR TWO,New Rajdhani Hotel
siwan,-- MINS,"North Indian, Chinese",₹200 FOR TWO,Hotel Manish & Monu Family Restaurant
siwan,-- MINS,Chinese,₹100 FOR TWO,Stylish Kafe
sivasagar,23 MINS,Assamese,₹200 FOR TWO,Tholuwa
sivasagar,25 MINS,Pizzas,₹400 FOR TWO,U.S. Pizza
sivasagar,25 MINS,"North Indian, Chinese, Mughlai",₹300 FOR TWO,Mischief
sivasagar,25 MINS,"North Indian, Mughlai, Continental",₹500 FOR TWO,Hotel Brahmaputra
sivasagar,25 MINS,"North Indian, Assamese",₹200 FOR TWO,New Shivam Dhaba
sirsa,61 MINS,"North Indian, Chinese, Continental, Italian",₹350 FOR TWO,HR-26 Zaika
sirsa,32 MINS,"Mughlai, North Indian, Chinese",₹400 FOR TWO,Handi Xpress (DLF Phase 3)
sirsa,40 MINS,"Chinese, Indian, Thalis, Combo",₹250 FOR TWO,Prince Ki Rasoi
sirsa,44 MINS,North Indian,₹200 FOR TWO,Uttranchal Dhaba
sirsa,36 MINS,"Bakery, Desserts",₹300 FOR TWO,BAKINGO
siwan,-- MINS,"North Indian, Chinese",₹200 FOR TWO,Mughal Darbar
siwan,-- MINS,Pizzas,₹200 FOR TWO,The Pizza Hub Fast Food
siwan,-- MINS,"North Indian, Chinese",₹200 FOR TWO,Hotel The Siwan International
sirsa,36 MINS,"North Indian, Chinese, Snacks, Tandoor, Biryani",₹400 FOR TWO,Swaad Kitchen
sirsa,38 MINS,"Indian, North Indian",₹300 FOR TWO,Prince Ki Rasoi
sirsa,38 MINS,"Chinese, North Indian, Tandoor",₹300 FOR TWO,prince ki choice
sirsa,32 MINS,"American, Fast Food",₹350 FOR TWO,Burger King
sirsa,31 MINS,Bakery,₹450 FOR TWO,cake Inventor
sirsa,63 MINS,Indian,₹200 FOR TWO,Jagdish Vaishno Dhaba
solan,29 MINS,"North Indian, Chinese",₹500 FOR TWO,Sagar Ratna
solan,30 MINS,Pizzas,₹400 FOR TWO,Domino's Pizza
solan,31 MINS,"Mughlai, North Indian",₹300 FOR TWO,Punjabi Bhukhad Rasoi
solan,31 MINS,"Beverages, Chinese, Fast Food, North Indian, South Indian",₹350 FOR TWO,The Story House
solapur,45 MINS,Indian,₹300 FOR TWO,Hotel Prasad Family Restaurant
solan,31 MINS,North Indian,₹140 FOR TWO,Homing Food
solan,36 MINS,"Chinese, North Indian",₹150 FOR TWO,ZOTATO KING
solan,44 MINS,"North Indian, South Indian",₹150 FOR TWO,Mountain's Pizza Club
solapur,55 MINS,"Snacks, Indian",₹300 FOR TWO,The Only Place
solapur,40 MINS,Sweets,₹150 FOR TWO,Deep's Cake Shop
solapur,53 MINS,Biryani,₹200 FOR TWO,Imma s Kitchen
solan,-- MINS,North Indian,₹200 FOR TWO,Green Punjabi Dhaba
solan,-- MINS,Italian,₹250 FOR TWO,XOXO Cafe 
solan,-- MINS,"Desserts, Snacks",₹250 FOR TWO,Baker's Hub
solan,-- MINS,North Indian,₹300 FOR TWO,Purani Dilli Dhaba
sri-ganganagar,-- MINS,Bakery,₹200 FOR TWO,Cake Golden
solapur,48 MINS,Indian,₹250 FOR TWO,Anjum's Kitchen
solapur,39 MINS,Indian,₹300 FOR TWO,Lotus Hotel
solan,-- MINS,North Indian,₹150 FOR TWO,Daimond Fast Food
solan,-- MINS,"North Indian, Chinese, Continental",₹400 FOR TWO,Havemore
solan,-- MINS,North Indian,₹200 FOR TWO,Sharma Food House
solan,-- MINS,"South Indian, North Indian, Fast Food, Chinese, Italian",₹450 FOR TWO,Hotel Ambusha
sri-ganganagar,-- MINS,Bakery,₹200 FOR TWO,Red Sugar
sri-ganganagar,-- MINS,"Chinese, North Indian, Italian, Mexican",₹150 FOR TWO,Maggi Corner ( By CSD )
sri-ganganagar,-- MINS,Beverages,₹100 FOR TWO,Zidan - The Real Milkshake
sri-ganganagar,-- MINS,"North Indian, Continental, Desserts, Beverages, Mughlai, Punjabi",₹300 FOR TWO,Pagoda Resorts Inn
solapur,57 MINS,"Maharashtrian, South Indian, Thalis",₹400 FOR TWO,Thalis & Combos
solapur,35 MINS,Indian,₹100 FOR TWO,Mast Banarasi Pan Shop
solapur,39 MINS,Indian,₹300 FOR TWO,Hotel Jagdamba (Bavsar)
solapur,60 MINS,Indian,₹300 FOR TWO,Hotel Mayurvan
sonipat,35 MINS,"Pizzas, Pastas, Beverages, Desserts",₹200 FOR TWO,Pizza Galleria
south-goa,30 MINS,"North Indian, Biryani",₹300 FOR TWO,Rados Beer & Biryani
sri-ganganagar,-- MINS,North Indian,₹150 FOR TWO,Zaika
sri-ganganagar,-- MINS,"North Indian, Mughlai",₹200 FOR TWO,Mr. Egg(H.F.C.)
sri-ganganagar,-- MINS,"Continental, Italian",₹100 FOR TWO,Yummy Cakes India
sri-ganganagar,-- MINS,"American, Pizzas",₹150 FOR TWO,American's Pizza With A Twist
solapur,48 MINS,Fast Food,₹70 FOR TWO,Chaitanya Snacks Center
solapur,50 MINS,"Chinese, Snacks, Desserts, Punjabi",₹250 FOR TWO,Hotel Jay Palace
solapur,36 MINS,Chinese,₹200 FOR TWO,China Bowl
solapur,44 MINS,Indian,₹250 FOR TWO,Hotel Khan Chacha (Hyderabad Road)
solapur,50 MINS,North Indian,₹200 FOR TWO,Aditya Savaji Khanawal
sonipat,28 MINS,"North Indian, Tandoor, Chinese, Snacks",₹200 FOR TWO,Punjabi tadka gurmandi
sonipat,36 MINS,"American, Fast Food, Snacks",₹400 FOR TWO,KFC
sonipat,32 MINS,"North Indian, Chinese, Snacks",₹200 FOR TWO,Bunty Da Punjabi Dhaba
sonipat,30 MINS,"North Indian, Tandoor, Chinese, Snacks",₹200 FOR TWO,Punjabi tadka - Subhas Chowk
sonipat,35 MINS,"Chinese, Fast Food",₹150 FOR TWO,balaji fast food
sonipat,40 MINS,Indian,₹180 FOR TWO,Bauji Da Punjabi Dhaba
south-goa,26 MINS,Ice Cream,₹150 FOR TWO,Natural Ice Cream
south-goa,26 MINS,"Continental, Snacks",₹400 FOR TWO,Love Fine Dining
south-goa,27 MINS,Biryani,₹300 FOR TWO,Hyderabadi Biryani
south-goa,27 MINS,"Beverages, Snacks",₹500 FOR TWO,Treehouse Bakery
sri-ganganagar,-- MINS,"Chinese, Fast Food, Italian, Beverages",₹200 FOR TWO,Hotel Desert Gold
sri-ganganagar,-- MINS,Desserts,₹200 FOR TWO,Sweet Cornor
sri-ganganagar,-- MINS,Beverages,₹100 FOR TWO,Narula PaneerHouse
sri-ganganagar,-- MINS,Beverages,₹150 FOR TWO,Juice Corner
sri-ganganagar,-- MINS,Sweets,₹200 FOR TWO,Rewari Barfi
sonipat,28 MINS,"Pizzas, Fast Food, Beverages",₹250 FOR TWO,Pizza Shopee
sonipat,31 MINS,North Indian,₹200 FOR TWO,Kishan Da Punjabi Dhaba
sonipat,40 MINS,"North Indian, Tandoor",₹300 FOR TWO,City Chicken Corner
sonipat,31 MINS,"Italian, Pizzas, Snacks, Ice Cream",₹200 FOR TWO,Face Food
sonipat,37 MINS,"Continental, Pizzas",₹200 FOR TWO,Pizza Wings
sonipat,35 MINS,"Afghani, Chinese, Fast Food, Snacks",₹200 FOR TWO,RajanHLA Foods & Groceries
sonipat,38 MINS,"Italian, Snacks, Pizzas",₹150 FOR TWO,Cafe Today
sonipat,38 MINS,"Street Food, Sweets, Chaat, North Indian, Desserts, Beverages",₹200 FOR TWO,BTW
south-goa,27 MINS,Mughlai,₹200 FOR TWO,Punjabi Kebbab
south-goa,40 MINS,"Continental, Asian",₹500 FOR TWO,NOAA
south-goa,27 MINS,Indian,₹500 FOR TWO,Sip N Sandwich
south-goa,27 MINS,"Fast Food, Snacks",₹300 FOR TWO,Food@99
south-goa,36 MINS,North Indian,₹400 FOR TWO,Harman Punjabi
south-goa,28 MINS,"Fast Food, Healthy Food, Salads, Snacks, Desserts, Beverages",₹350 FOR TWO,Subway
south-goa,28 MINS,South Indian,₹300 FOR TWO,Dosa Palace
sonipat,49 MINS,North Indian,₹200 FOR TWO,Shri Krishna Vaishno Dhaba
south-goa,33 MINS,"Goan, North Indian, Chinese",₹400 FOR TWO,Chic N Fish
south-goa,28 MINS,Fast Food,₹400 FOR TWO,YUMMY BURGER
south-goa,28 MINS,Chinese,₹400 FOR TWO,China Town
south-goa,30 MINS,"American, Fast Food, Salads, Continental",₹300 FOR TWO,NickyM's Kitchen @Toff Toff Pub and Cafe
srikakulam,-- MINS,"Continental, Snacks",₹200 FOR TWO,Bunnies Burger
srikakulam,-- MINS,Biryani,₹200 FOR TWO,relax family restaurant
srikakulam,-- MINS,South Indian,₹99 FOR TWO,hotel relax
srikakulam,-- MINS,"Asian, Chinese",₹300 FOR TWO,MEET&EAT
srikakulam,-- MINS,"Snacks, Beverages, Bakery",₹150 FOR TWO,hai bakery chef
srikakulam,-- MINS,"Asian, Chinese",₹250 FOR TWO,Teenage point
suratgarh,-- MINS,"Chinese, North Indian, Continental, Desserts, Fast Food, Mughlai, Seafood",₹300 FOR TWO,Hotel Golden Inn
srikakulam,-- MINS,"Fast Food, Snacks",₹200 FOR TWO,DFC
srikakulam,-- MINS,Continental,₹200 FOR TWO,Antica Pizza
srikakulam,-- MINS,Biryani,₹200 FOR TWO,NFC
srikakulam,-- MINS,Biryani,₹200 FOR TWO,V Grand
srikakulam,-- MINS,"Biryani, Chinese, North Indian, South Indian",₹250 FOR TWO,Hotel Nagavalli
srikakulam,-- MINS,"North Indian, Biryani",₹300 FOR TWO,Brundavan Multicusine Takeway
suratgarh,-- MINS,Fast Food,₹150 FOR TWO,Ice N Spice
suratgarh,-- MINS,North Indian,₹150 FOR TWO,Shera Vaishno Hotel
suratgarh,-- MINS,"Chinese, South Indian, North Indian, Continental, Desserts, Fast Food, Beverages...",₹300 FOR TWO,Hotel Aashiyana
suratgarh,-- MINS,"Beverages, Fast Food, Italian",₹200 FOR TWO, (Jonny) Pacheria fast food and juice bar
suratgarh,-- MINS,"Chinese, Bakery, Fast Food",₹100 FOR TWO,Amit Cake House and Restaurant
suratgarh,-- MINS,"Beverages, Fast Food",₹200 FOR TWO,The Hunger Hunt
suratgarh,-- MINS,"North Indian, Fast Food",₹200 FOR TWO,Pacheria Vaishno Hotel
srikakulam,-- MINS,American,₹300 FOR TWO,Us pizza
srikakulam,-- MINS,Beverages,₹200 FOR TWO,blueberry
srikakulam,-- MINS,"Desserts, Sweets, Beverages",₹200 FOR TWO,Creme Berry
surat,-- MINS,"Beverages, Fast Food",₹200 FOR TWO,Raj Food Corner
suratgarh,-- MINS,North Indian,₹100 FOR TWO,Bikaner vaishno Bhojnalya
suratgarh,-- MINS,"Italian-American, Pizzas, Pastas",₹150 FOR TWO,WOODZA RESTAURANT
suratgarh,-- MINS,"Chinese, South Indian, North Indian, Desserts, Fast Food, Beverages",₹200 FOR TWO,Pacheria Fast Food and Juice Bar
suratgarh,-- MINS,Desserts,₹150 FOR TWO,Shri Balaji Mishthan Bhandar
suratgarh,-- MINS,Beverages,₹100 FOR TWO,Shubham  Juice bar
suratgarh,-- MINS,"North Indian, Desserts, Fast Food, Beverages",₹200 FOR TWO,Hot N Fast Restaurant
surat,-- MINS,"Desserts, Bakery, Sweets",₹350 FOR TWO,Sugar Bloom Cake
surat,-- MINS,"Indian, Punjabi, Chinese, Mughlai, Biryani, Tandoor, Pizzas, Thalis",₹350 FOR TWO,Sugar N Spice - Non Veg
surat,-- MINS,"Indian, Thalis, North Indian, Fast Food, Pastas, Pizzas, South Indian, Tandoor, ...",₹350 FOR TWO,Sugar N Spice - Food Square
suratgarh,-- MINS,"Beverages, Sweets",₹50 FOR TWO,Siya Ram Sweets
surat,-- MINS,North Indian,₹300 FOR TWO,Chaska
surat,-- MINS,"Chinese, Chaat",₹300 FOR TWO,NAYARA CHINESE CORNER
surat,-- MINS,"Salads, Fast Food",₹200 FOR TWO,Saladish - Salads & More
surat,-- MINS,"Indian, North Indian",₹350 FOR TWO,J J Nonveg
surat,-- MINS,Indian,₹300 FOR TWO,Khansama The Royal Chef
surat,-- MINS,Desserts,₹200 FOR TWO,New Sagar Dairy
surat,-- MINS,"Chinese, Fast Food",₹150 FOR TWO,JALARAM CHINESE
surat,-- MINS,"Tandoor, North Indian",₹400 FOR TWO,Sagar Restaurant
surat,-- MINS,North Indian,₹250 FOR TWO,ZAIKA
surat,-- MINS,Beverages,₹300 FOR TWO,Natraj Ice Cream
suryapet,-- MINS,"Asian, Chinese",₹150 FOR TWO,Surabhi food court
surat,-- MINS,"Fast Food, Biryani",₹300 FOR TWO,Bhai Bhai Omelette
suryapet,-- MINS,"Asian, Chinese",₹250 FOR TWO,Chinese Room (Hotel Balaji Grand)
suryapet,-- MINS,"Pizzas, Fast Food",₹150 FOR TWO,A3 Down Town
suryapet,-- MINS,Bakery,₹100 FOR TWO,The Eats and Treats
suryapet,-- MINS,"Continental, Snacks",₹200 FOR TWO, Five Star Chicken
surendranagar-dudhrej,-- MINS,"Ice Cream, Beverages",₹200 FOR TWO,Havmor
suryapet,-- MINS,American,₹200 FOR TWO,Reddy Brothers Pizza & Burgers
suryapet,-- MINS,Biryani,₹350 FOR TWO,King Palace
surendranagar-dudhrej,-- MINS,"Fast Food, Beverages, Snacks, Pizzas",₹200 FOR TWO,Food Mohalla
surendranagar-dudhrej,-- MINS,"North Indian, Fast Food, South Indian, Punjabi, Beverages, Chinese",₹300 FOR TWO,Kuldevi Restaurant
surendranagar-dudhrej,-- MINS,Indian,₹150 FOR TWO,Jaliyan Restaurant & Caterers
surendranagar-dudhrej,-- MINS,"Fast Food, Snacks, Jain",₹100 FOR TWO,K Lal Dabeli and Fastfood
suryapet,-- MINS,Biryani,₹200 FOR TWO,Hotel Balaji Grand
suryapet,-- MINS,Biryani,₹200 FOR TWO,Green Bavarchi Family Restaurent
suryapet,-- MINS,"Desserts, Sweets, Beverages",₹100 FOR TWO,"Ice Hub Bakery, Sweets And Dairy"
surendranagar-dudhrej,-- MINS,"Beverages, Snacks",₹150 FOR TWO,Andmore THE MOCKTAILS &FASTFOOD
surendranagar-dudhrej,-- MINS,"North Indian, South Indian, Continental, Chinese, Beverages, Punjabi",₹250 FOR TWO,Hotel Vira
surendranagar-dudhrej,-- MINS,"North Indian, Punjabi, Chinese",₹200 FOR TWO,Tomato's
surendranagar-dudhrej,-- MINS,"Continental, South Indian, Beverages, Fast Food, Punjabi, Chinese, North Indian",₹400 FOR TWO,President Hotel
tadepalligudem,-- MINS,Biryani,₹250 FOR TWO,Bismillah Biryani
surendranagar-dudhrej,-- MINS,"Punjabi, North Indian, Beverages, Chinese, South Indian",₹300 FOR TWO,Hare Krishna Restaurant
surendranagar-dudhrej,-- MINS,"North Indian, Punjabi",₹300 FOR TWO,Hotel Vandana palace
surendranagar-dudhrej,-- MINS,"Fast Food, Italian",₹300 FOR TWO,Sankalp Snacks
surendranagar-dudhrej,-- MINS,"Fast Food, Italian, Desserts, Pizzas, Beverages",₹300 FOR TWO,The Choclate Room
surendranagar-dudhrej,-- MINS,"North Indian, Italian, Punjabi, Chinese, Pizzas, South Indian, Snacks, Combo",₹300 FOR TWO,K Lal Fast-Food & Restaurant
sultanpur,31 MINS,"Home Food, North Indian, Healthy Food, Thalis, Desserts, Indian, Punjabi",₹160 FOR TWO,Home Plate
tadepalligudem,-- MINS,Biryani,₹250 FOR TWO,VFC
tadepalligudem,-- MINS,"Ice Cream, Beverages",₹200 FOR TWO,Ashish Raj's Icream
tadepalligudem,-- MINS,"Indian, Chinese, Biryani",₹200 FOR TWO,Moonlight kitchen
tadepalligudem,-- MINS,Fast Food,₹150 FOR TWO,VR foods
surendranagar-dudhrej,-- MINS,"Fast Food, Pizzas, Snacks",₹250 FOR TWO,Cheese & Chips
sultanpur,29 MINS,"Chinese, Asian, Malaysian, Thai, Japanese, Sushi, Pan-Asian, Seafood, Desserts",₹800 FOR TWO,Namaste Asia
sultanpur,31 MINS,Indian,₹300 FOR TWO,Yadav Restaurant
sultanpur,39 MINS,"Cafe, Continental, Italian, Fast Food",₹750 FOR TWO,Colocal Cafe
sultanpur,31 MINS,"Chinese, North Indian, Mughlai",₹150 FOR TWO,Spicy Food Court
sultanpur,32 MINS,"Desserts, Bakery, Cafe, Beverages",₹800 FOR TWO,Theobroma
sultanpur,32 MINS,"Indian, Home Food, Healthy Food, Snacks",₹200 FOR TWO,Great Indian Khichdi
tadepalligudem,-- MINS,"Biryani, Chinese",₹300 FOR TWO,KML Family Food Park
tadepalligudem,-- MINS,"Beverages, Desserts",₹150 FOR TWO,Tea Time -2
tadepalligudem,-- MINS,Biryani,₹250 FOR TWO,Sri Harsha Fastfood Centre
tadepalligudem,-- MINS,"South Indian, North Indian",₹150 FOR TWO,Sree Geetha Restaurant
tadepalligudem,-- MINS,"South Indian, Biryani",₹150 FOR TWO,JD mess and curry point
sultanpur,31 MINS,"North Indian, Desserts, Sweets",₹150 FOR TWO,Bikaner Sweets
sultanpur,36 MINS,"North Indian, Thalis, Kebabs, Biryani, Desserts, Beverages",₹300 FOR TWO,Indian Masala Kitchen
sultanpur,34 MINS,Fast Food,₹200 FOR TWO,Burger.in
sultanpur,33 MINS,"North Indian, Punjabi",₹300 FOR TWO,Yadav restaurant
sultanpur,38 MINS,"North Indian, Mughlai",₹1000 FOR TWO,Karim's
tadepalligudem,-- MINS,Biryani,₹200 FOR TWO,King's Hotel
tadepalligudem,-- MINS,"Desserts, Sweets, Beverages",₹150 FOR TWO,Simhapuri Ice Magic
tadepalligudem,-- MINS,Biryani,₹199 FOR TWO,Biryani Box
tadepalligudem,-- MINS,"Beverages, Desserts",₹150 FOR TWO,Tea Time - 1 Town
tadepalligudem,-- MINS,"South Indian, Andhra",₹150 FOR TWO,The Dosa Hub
sultanpur,36 MINS,"Chinese, Thai, Seafood, Asian, Snacks",₹400 FOR TWO,Beijing Street
sultanpur,43 MINS,"Biryani, Mughlai, North Indian, Kebabs, Desserts",₹600 FOR TWO,CURRY AND CULINARY
sultanpur,36 MINS,"Desserts, Bakery",₹500 FOR TWO,Cakes and Bakes
sultanpur,44 MINS,"Pizzas, Italian",₹600 FOR TWO,Ovenstory Pizza
tanuku,-- MINS,Fast Food,₹100 FOR TWO,Sri Vigneswara hot & cool
tanuku,-- MINS,"Andhra, Biryani, Chinese, Tandoor",₹200 FOR TWO,Vishnu Foods
tanuku,-- MINS,Fast Food,₹100 FOR TWO,Satya Fast Foods
tanuku,-- MINS,"Asian, Chinese",₹200 FOR TWO,secret spot restaurant
tanuku,-- MINS,"Beverages, Desserts, Pizzas",₹150 FOR TWO,Snowball Food Court
tanuku,-- MINS,"European, Italian",₹300 FOR TWO,Hungry harbour
tanuku,-- MINS,Biryani,₹300 FOR TWO,V Grand
tanuku,-- MINS,"Biryani, Beverages, Sweets",₹150 FOR TWO,B.S.R Bakers
tanuku,-- MINS,"Biryani, South Indian, North Indian",₹250 FOR TWO,Sri Vasista's Family Restaurant
tanuku,-- MINS,"Biryani, South Indian, North Indian",₹250 FOR TWO,Sharmista Foods
tanuku,-- MINS,Pizzas,₹200 FOR TWO,Celebrations Pizza Corner
tanuku,-- MINS,"Asian, Chinese",₹100 FOR TWO,Padmaja Food Court
tanuku,-- MINS,South Indian,₹100 FOR TWO,Sri Devi Tiffins
tanuku,-- MINS,"South Indian, Fast Food",₹200 FOR TWO,Amrutha Food Ex
tanuku,-- MINS,Biryani,₹200 FOR TWO,Sangeeth Restaurant
tarn-taran-sahib,-- MINS,"Fast Food, Italian",₹200 FOR TWO,Pizza Garden
tarn-taran-sahib,-- MINS,"Bakery, Indian, Sweets",₹150 FOR TWO,New Modren Bakery
tarn-taran-sahib,-- MINS,"Chinese, Fast Food",₹150 FOR TWO,PIZZARIA
tarn-taran-sahib,-- MINS,"Desserts, Fast Food",₹200 FOR TWO,Frozen Scoop
tarn-taran-sahib,-- MINS,"Desserts, Fast Food, South Indian",₹200 FOR TWO,Maxx Grill
tarn-taran-sahib,-- MINS,Indian,₹300 FOR TWO,hotel seven star
tarn-taran-sahib,-- MINS,"Chinese, Fast Food",₹100 FOR TWO,NEUTRI POINT
tarn-taran-sahib,-- MINS,"Fast Food, North Indian",₹100 FOR TWO,Satkar Restaurant
tarn-taran-sahib,-- MINS,North Indian,₹200 FOR TWO,Spicy Corner
tarn-taran-sahib,-- MINS,"Chinese, Desserts, North Indian",₹150 FOR TWO,Taj Restaurant & Bar
tarn-taran-sahib,-- MINS,Fast Food,₹200 FOR TWO,Avneet Foodz
tezpur,37 MINS,Chinese,₹250 FOR TWO,China Town
tezpur,24 MINS,"Beverages, Chinese, Desserts, Fast Food, Indian, Tandoor",₹160 FOR TWO,HOTEL ANGEL
tezpur,28 MINS,"North Indian, Chinese",₹200 FOR TWO,Relish Restaurant and takeaway
tezpur,37 MINS,"Combo, North Indian, Chinese",₹200 FOR TWO,Mr. Combo
tezpur,28 MINS,"Chinese, North Indian, Fast Food",₹250 FOR TWO,Pine Yard Dhaba
tezpur,29 MINS,"Chinese, Fast Food, North Indian",₹250 FOR TWO,Abhiruchi
tezpur,42 MINS,"Indian, Chinese, Thalis, Fast Food",₹200 FOR TWO,AM 2 PM
tezpur,30 MINS,"North Indian, South Indian, Chinese, Continental",₹300 FOR TWO,Hotel Kalash
tezpur,31 MINS,Chinese,₹300 FOR TWO,Singpho
tezpur,32 MINS,"Chinese, Indian, Oriental",₹300 FOR TWO,HERITAGE TEZPUR
tezpur,32 MINS,"North Indian, Chinese, Tandoor",₹300 FOR TWO,Tandoori Nights
tezpur,33 MINS,"Indian, Chinese, Continental, Bakery",₹0 FOR TWO,KF Restaurant
tezpur,33 MINS,"Thalis, Indian, Chinese",₹200 FOR TWO,Bhog Ghor
tezpur,33 MINS,"Chinese, Mughlai, North Indian",₹350 FOR TWO,Hotel Royal Regency
tezpur,35 MINS,"Indian, Seafood, Chinese, Combo, Continental, Biryani",₹350 FOR TWO,The Urban Shack
tezpur,35 MINS,"Fast Food, Chinese",₹200 FOR TWO,Momo Ghar
thanjavur,-- MINS,"Desserts, Bakery",₹500 FOR TWO,KK Twins Cake Shop
thanjavur,-- MINS,"South Indian, Chinese",₹200 FOR TWO,Chef's Crew
thanjavur,-- MINS,"South Indian, Chinese",₹150 FOR TWO,Hotel Shree Akshayam's  Restaurant - ( Pure Veg )
thanjavur,-- MINS,South Indian,₹150 FOR TWO,Sri Amman soup & Tiffin
thanjavur,-- MINS,"Beverages, Fast Food",₹300 FOR TWO,Graabo Shakes and Sandwiches
thanjavur,-- MINS,"South Indian, Chinese",₹150 FOR TWO,Hotel Sri Saravana Bhavan
thanjavur,-- MINS,"North Indian, South Indian",₹200 FOR TWO,Bismillah Restaurant
thanjavur,-- MINS,"Biryani, South Indian",₹300 FOR TWO,Akshayam Foods & Biryani
thanjavur,-- MINS,"South Indian, Biryani, Chinese",₹300 FOR TWO,Hotel Tamilnadu
thanjavur,-- MINS,"South Indian, Grill",₹250 FOR TWO,Masters Mess
thanjavur,-- MINS,South Indian,₹200 FOR TWO,Thirumeiyar Unavagam
thanjavur,-- MINS,"North Indian, South Indian",₹300 FOR TWO,Sri Krishna Bhavan
thanjavur,-- MINS,Sweets,₹250 FOR TWO,Shreem Sweets and Bakery
thiruvalla,-- MINS,"Arabian, Chinese, Biryani, Beverages",₹200 FOR TWO,AL KAF
thiruvalla,-- MINS,Bakery,₹200 FOR TWO,Cutiepie Cakes
thiruvalla,-- MINS,"Biryani, South Indian, Chinese, Arabian",₹200 FOR TWO,The Spicy Kitchen
thiruvalla,-- MINS,"Biryani, South Indian, Chinese, Arabian",₹300 FOR TWO,Black  Fort
thiruvalla,-- MINS,"Biryani, South Indian, Chinese, Arabian",₹300 FOR TWO,CLUB 7 - Phosphorus Multi Cuisine Restaurant
thiruvalla,-- MINS,"Ice Cream, Juices",₹150 FOR TWO,Creamy Lads
thiruvalla,-- MINS,"Pizzas, Pastas",₹200 FOR TWO,PAPA LOUIE'S Pizzeria
thiruvalla,-- MINS,"Kerala, South Indian, Biryani, Chinese",₹200 FOR TWO,Hotel Ullas
thiruvalla,-- MINS,"Arabian, Barbecue, Tandoor, Chinese",₹300 FOR TWO,CEE YEEM Grill and Barbeque 
thiruvalla,-- MINS,"Fast Food, Chinese, Desserts, Beverages, Indian",₹200 FOR TWO,Thailand Cafe
thiruvalla,-- MINS,"Indian, Chinese",₹200 FOR TWO,SHAJIPAPPAN RESTAURANT
